ticket_id,customer_id,ticket_date,issue_category,support_channel,priority,resolution_hours,resolved_flag,satisfaction_score,repeat_contact_flag
TKT00001220,CUST014605,2026-06-19,Prime Video Issue,Help Center,Low,14.69,Yes,4,No
TKT00000226,CUST040693,2026-05-27,General Question,Phone,Medium,3.8,Yes,4,Yes
TKT00019439,CUST012817,2025-06-21,Refund Request,Chat,Medium,7.47,Yes,5,No
TKT00002897,CUST025762,2026-02-06,General Question,Chat,Low,25.42,Yes,4,No
TKT00033756,CUST008541,2025-11-21,Prime Video Issue,Phone,Medium,3.69,Yes,5,No
TKT00034122,CUST013352,2026-05-26,Account Access,Chat,Low,,No,,Yes
TKT00028487,CUST008788,2025-07-22,Cancellation Request,Chat,Low,13.63,Yes,3,No
TKT00013075,CUST002293,2025-08-16,Membership Billing,Chat,High,7.04,Yes,5,No
TKT00003932,CUST030280,2026-05-09,Payment Failure,Chat,High,9.59,Yes,3,No
TKT00012017,CUST040921,2025-08-04,Refund Request,Phone,Medium,4.77,Yes,4,No
TKT00009560,CUST043081,2025-11-05,Account Access,Phone,Medium,7.11,Yes,4,Yes
TKT00002420,CUST030707,2025-10-23,Membership Billing,Chat,Medium,15.18,Yes,5,No
TKT00034844,CUST025057,2025-03-14,Cancellation Request,Email,Low,25.44,Yes,3,No
TKT00005641,CUST005779,2026-03-28,Account Access,Help Center,High,3.76,Yes,4,No
TKT00005728,CUST010812,2025-09-06,Membership Billing,Phone,Medium,,No,,Yes
TKT00010349,CUST023914,2026-06-22,General Question,Phone,Low,15.77,Yes,5,No
TKT00032181,CUST015338,2026-03-18,General Question,Chat,High,,No,,No
TKT00008228,CUST033601,2026-06-10,Membership Billing,Phone,High,3.62,Yes,4,No
TKT00008165,CUST028644,2026-06-20,Account Access,Email,Low,,No,,No
TKT00023546,CUST017583,2024-11-21,Prime Video Issue,Chat,Low,6.09,Yes,4,No
TKT00023098,CUST027154,2026-05-11,Membership Billing,Social Media,Medium,9.54,Yes,5,No
TKT00015606,CUST047424,2026-01-08,Delivery Problem,Email,Medium,,No,,Yes
TKT00017691,CUST021606,2026-01-27,General Question,Chat,Low,14.32,Yes,4,No
TKT00019480,CUST043510,2025-10-04,Delivery Problem,Email,Low,8.4,Yes,5,No
TKT00007359,CUST035651,2025-02-10,Account Access,Phone,High,10.05,Yes,3,No
TKT00034253,CUST004238,2026-03-18,Prime Video Issue,Chat,Medium,10.25,Yes,4,No
TKT00005715,CUST008616,2026-05-06,Delivery Problem,Phone,Low,10.06,Yes,4,No
TKT00019463,CUST048579,2026-05-30,Account Access,Chat,Medium,9.6,Yes,4,No
TKT00023509,CUST021688,2026-01-31,General Question,Chat,Medium,11.95,Yes,3,No
TKT00026798,CUST037556,2025-03-23,Membership Billing,Social Media,Low,6.45,Yes,5,No
TKT00004843,CUST043329,2026-01-31,Cancellation Request,Social Media,Medium,8.65,Yes,3,No
TKT00008785,CUST015401,2025-01-29,Account Access,Chat,Medium,5.91,Yes,3,Yes
TKT00006605,CUST007445,2026-03-05,Membership Billing,Chat,Low,6.54,Yes,4,No
TKT00017006,CUST004326,2026-03-06,General Question,Social Media,High,11.49,Yes,2,No
TKT00030307,CUST033457,2025-08-23,Delivery Problem,Help Center,Medium,4.62,Yes,4,No
TKT00010200,CUST013663,2025-12-23,Account Access,Chat,Low,6.85,Yes,3,No
TKT00016172,CUST028494,2025-10-09,Prime Video Issue,Social Media,High,57.49,Yes,3,No
TKT00015668,CUST013907,2026-06-25,Prime Video Issue,Email,Medium,18.76,Yes,4,No
TKT00009857,CUST017437,2025-07-24,Payment Failure,Chat,Medium,16.6,Yes,3,No
TKT00003581,CUST046518,2025-07-16,Prime Video Issue,Email,Low,30.58,Yes,2,No
TKT00027382,CUST022524,2026-06-20,Prime Video Issue,Chat,High,3.97,Yes,5,No
TKT00016959,CUST005689,2025-12-18,Account Access,Chat,Medium,6.76,Yes,3,No
TKT00033952,CUST001724,2026-04-06,Refund Request,Email,Medium,13.2,Yes,3,No
TKT00014159,CUST006438,2025-12-26,Refund Request,Chat,Medium,23.98,Yes,4,No
TKT00004410,CUST018725,2026-01-31,Account Access,Phone,Low,,No,,Yes
TKT00008289,CUST024260,2026-02-25,Membership Billing,Chat,Medium,18.1,Yes,3,No
TKT00007444,CUST000113,2025-10-27,Refund Request,Email,High,,No,,Yes
TKT00026847,CUST035389,2026-01-20,Account Access,Email,Low,6.46,Yes,3,No
TKT00002702,CUST024565,2026-05-25,Account Access,Phone,High,,No,,Yes
TKT00027276,CUST042687,2026-05-24,Delivery Problem,Email,Medium,2.32,Yes,3,No
TKT00020822,CUST003866,2025-03-14,Delivery Problem,Phone,Medium,6.42,Yes,3,No
TKT00004970,CUST028877,2026-04-18,Prime Video Issue,Help Center,Medium,5.37,Yes,4,No
TKT00017786,CUST002258,2025-12-03,Cancellation Request,Social Media,High,3.91,Yes,4,No
TKT00023805,CUST011064,2026-01-07,Prime Video Issue,Chat,Medium,29.0,Yes,4,No
TKT00009741,CUST027911,2024-12-17,Delivery Problem,Chat,Medium,9.7,Yes,2,Yes
TKT00019159,CUST007014,2026-01-26,Membership Billing,Email,High,16.52,Yes,3,No
TKT00022171,CUST019338,2025-07-25,Refund Request,Email,Medium,26.25,Yes,4,No
TKT00014531,CUST000063,2026-02-25,Cancellation Request,Chat,Medium,7.79,Yes,4,Yes
TKT00009756,CUST045745,2026-01-18,Membership Billing,Email,Low,,No,,Yes
TKT00000646,CUST004382,2026-03-10,General Question,Chat,Medium,17.62,Yes,2,No
TKT00016714,CUST021706,2026-06-08,Account Access,Email,Low,,No,,Yes
TKT00004795,CUST022025,2025-10-12,Cancellation Request,Phone,High,8.92,Yes,2,No
TKT00027974,CUST047171,2025-03-14,Delivery Problem,Chat,Low,27.61,Yes,4,No
TKT00019368,CUST021548,2026-05-16,Membership Billing,Email,High,8.39,Yes,5,No
TKT00017498,CUST021775,2026-01-26,Delivery Problem,Email,High,4.3,Yes,4,No
TKT00003651,CUST028652,2025-12-12,Cancellation Request,Phone,Medium,15.32,Yes,4,No
TKT00029370,CUST031153,2025-11-21,General query,Social Media,Low,29.99,Yes,4,No
TKT00023612,CUST045499,2026-06-30,Delivery Problem,Chat,Medium,5.36,Yes,3,No
TKT00008166,CUST004126,2026-02-26,General Question,Chat,Medium,3.95,Yes,3,Yes
TKT00003235,CUST007434,2026-03-16,Delivery Problem,Email,Low,35.94,Yes,4,No
TKT00015292,CUST039165,2026-01-21,Cancellation Request,Chat,Medium,33.65,Yes,4,No
TKT00028557,CUST027647,2025-10-19,Cancellation Request,Phone,High,8.11,Yes,3,No
TKT00026402,CUST037180,2026-06-16,Membership Billing,Phone,Low,12.73,Yes,3,No
TKT00011127,CUST015803,2025-02-13,Cancellation Request,Help Center,Critical,9.71,Yes,3,No
TKT00031547,CUST003099,2026-06-02,Cancellation Request,Phone,High,6.2,Yes,5,Yes
TKT00016995,CUST030801,2026-05-01,Prime Video Issue,Social Media,High,6.98,Yes,4,Yes
TKT00033831,CUST020643,2026-02-03,Prime Video Issue,Phone,High,7.03,Yes,3,No
TKT00006713,CUST001357,2026-06-24,General Question,Phone,Medium,5.37,Yes,2,No
TKT00027848,CUST003894,2026-04-05,General Question,Chat,High,31.54,Yes,4,No
TKT00005773,CUST000652,2025-11-08,Refund Request,Chat,Medium,15.97,Yes,3,No
TKT00001768,CUST023673,2026-06-15,Cancellation Request,Email,Low,11.41,Yes,5,No
TKT00028717,CUST026361,2026-01-11,Membership Billing,Help Center,Medium,4.65,Yes,4,No
TKT00019178,CUST019608,2026-06-21,Membership Billing,Phone,High,5.39,Yes,4,No
TKT00023078,CUST000948,2026-04-04,Cancellation Request,Help Center,High,11.57,Yes,3,No
TKT00034183,CUST036612,2025-02-08,Prime Video Issue,Chat,High,2.78,Yes,3,Yes
TKT00010542,CUST027513,2025-12-28,Delivery Problem,Phone,Low,6.1,Yes,3,Yes
TKT00002020,CUST017011,2026-05-28,Membership Billing,Chat,Medium,14.74,Yes,4,No
TKT00006527,CUST014003,2026-01-05,Cancellation Request,Chat,Low,38.48,Yes,3,No
TKT00018141,CUST044547,2025-06-15,General Question,Chat,Medium,8.03,Yes,4,No
TKT00012420,CUST008671,2026-01-27,Payment Failure,Social Media,Medium,10.21,Yes,2,Yes
TKT00017675,CUST010400,2025-01-23,Refund Request,Phone,Low,,No,,No
TKT00015580,CUST030173,2026-05-09,General Question,Chat,Medium,10.83,Yes,3,No
TKT00028916,CUST016080,2026-06-14,Prime Video Issue,Social Media,Medium,4.85,Yes,4,No
TKT00031645,CUST024405,2025-07-10,General Question,Chat,Low,13.96,Yes,3,No
TKT00015028,CUST015646,2026-06-12,Prime Video Issue,Email,High,3.88,Yes,3,No
TKT00021755,CUST036681,2026-05-01,Payment Failure,phone ,Low,7.06,Yes,2,Yes
TKT00001544,CUST029921,2025-11-21,General Question,Help Center,Low,,No,,No
TKT00000264,CUST034053,2025-09-23,Prime Video Issue,Email,Low,9.63,Yes,3,No
TKT00015148,CUST018984,2025-09-05,Account Access,Chat,High,82.06,Yes,3,No
TKT00014720,CUST012421,2025-01-15,Prime Video Issue,Chat,High,2.17,Yes,5,No
TKT00016581,CUST004156,2026-03-14,Delivery Problem,Phone,Low,5.29,Yes,4,No
TKT00021613,CUST031952,2026-04-09,Membership Billing,Email,Medium,,No,,No
TKT00001810,CUST005308,2025-12-24,General Question,Chat,Medium,7.68,Yes,3,No
TKT00024826,CUST021466,2025-05-12,Prime Video Issue,Chat,Medium,10.2,Yes,3,No
TKT00009658,CUST016921,2025-12-18,Membership Billing,Help Center,Low,7.61,Yes,3,No
TKT00001746,CUST021674,2026-06-22,Membership Billing,Email,Medium,5.95,Yes,4,No
TKT00009729,CUST013047,2026-02-09,Delivery Problem,Help Center,Medium,4.93,Yes,5,No
TKT00021361,CUST041502,2026-02-26,Membership Billing,Chat,Low,21.62,Yes,3,No
TKT00006013,CUST019726,2026-02-27,Payment Failure,Social Media,Low,19.89,Yes,3,No
TKT00034781,CUST007409,2025-05-30,Account Access,Help Center,High,4.55,Yes,3,No
TKT00023981,CUST049825,2026-05-20,General Question,Chat,High,51.29,Yes,4,Yes
TKT00012565,CUST048456,2025-07-03,Payment Failure,Chat,High,6.89,Yes,4,No
TKT00023555,CUST026439,2026-05-02,Membership Billing,Chat,Medium,2.84,Yes,3,No
TKT00011676,CUST041107,2026-01-23,Prime Video Issue,Chat,High,15.02,Yes,4,No
TKT00012328,CUST033301,2026-03-09,Prime Video Issue,Email,High,3.5,Yes,4,No
TKT00004131,CUST033340,2025-07-02,Delivery Problem,Email,High,4.31,Yes,3,No
TKT00007227,CUST034961,2026-05-13,General Question,Phone,Medium,14.36,Yes,3,No
TKT00014104,CUST010682,2025-11-25,General Question,Phone,Low,9.39,Yes,3,Yes
TKT00019254,CUST037207,2025-05-18,Prime Video Issue,Phone,High,37.52,Yes,2,No
TKT00017293,CUST046288,2025-11-26,General Question,Email,High,12.51,Yes,4,No
TKT00016782,CUST046490,2024-12-27,Delivery Problem,Help Center,High,4.54,Yes,5,No
TKT00004487,CUST025952,2026-05-05,Refund Request,Email,Low,,No,,Yes
TKT00004981,CUST047052,2025-09-16,Membership Billing,Email,Low,13.71,Yes,3,No
TKT00029721,CUST027419,2026-01-28,General Question,Social Media,High,5.46,Yes,4,No
TKT00014030,CUST005316,2024-12-03,Refund Request,Help Center,Medium,12.03,Yes,3,No
TKT00008988,CUST021946,2025-09-01,Delivery Problem,Chat,High,8.88,Yes,3,No
TKT00019136,CUST033673,2026-03-27,General Question,Chat,Medium,13.46,Yes,4,No
TKT00014249,CUST014839,2026-06-14,Delivery Problem,Email,Low,24.05,Yes,2,No
TKT00034565,CUST042082,2026-01-13,General Question,Chat,High,10.76,Yes,4,No
TKT00010455,CUST025533,2025-09-02,Prime Video Issue,Help Center,High,8.82,Yes,4,No
TKT00005576,CUST016615,2026-06-13,Refund Request,Email,High,,No,,No
TKT00030852,CUST025315,2026-05-19,Payment Failure,Chat,Low,29.86,Yes,4,No
TKT00008798,CUST049043,2026-05-14,Delivery Problem,Chat,Low,10.3,Yes,3,No
TKT00004160,CUST046261,2026-04-17,Prime Video Issue,Chat,High,5.7,Yes,5,No
TKT00024765,CUST009912,2026-05-26,Membership Billing,Phone,Low,4.73,Yes,4,No
TKT00022880,CUST020507,2025-05-14,General Question,Email,High,6.01,Yes,4,No
TKT00033269,CUST031237,2025-09-28,Payment Failure,Chat,Medium,7.63,Yes,4,No
TKT00026479,CUST044569,2025-11-13,Prime Video Issue,Help Center,High,4.82,Yes,2,No
TKT00001566,CUST039402,2025-10-11,Account Access,Email,Medium,4.48,Yes,5,No
TKT00030737,CUST044516,2026-04-04,Account Access,Chat,Low,10.45,Yes,2,No
TKT00029547,CUST010660,2026-06-18,Membership Billing,Phone,Medium,5.61,Yes,3,No
TKT00006351,CUST032433,2026-06-17,General Question,Phone,Low,4.88,Yes,3,No
TKT00026885,CUST048207,2025-01-21,Payment Failure,Email,Medium,8.53,Yes,3,No
TKT00028161,CUST029499,2026-02-24,Prime Video Issue,Chat,High,7.17,Yes,4,No
TKT00017737,CUST031853,2026-06-11,Refund Request,Social Media,Medium,2.91,Yes,4,No
TKT00021349,CUST011014,2026-02-05,Refund Request,Phone,Low,8.88,Yes,4,No
TKT00003639,CUST000041,2026-04-03,Refund Request,Email,Medium,,No,,No
TKT00016646,CUST021042,2026-04-07,Refund Request,Chat,High,3.0,Yes,5,No
TKT00028060,CUST013455,2026-04-15,Membership Billing,Help Center,High,2.22,Yes,3,No
TKT00015395,CUST033183,2026-02-05,Account Access,Chat,Medium,5.01,Yes,3,No
TKT00006044,CUST002651,2025-10-10,Delivery Problem,Chat,High,5.35,Yes,5,Yes
TKT00027170,CUST037602,2026-05-14,Delivery Problem,Phone,Low,16.02,Yes,4,No
TKT00017759,CUST008524,2024-11-03,Prime Video Issue,Email,High,15.3,Yes,3,Yes
TKT00026935,CUST002504,2024-11-15,Membership Billing,Help Center,Medium,10.28,Yes,4,No
TKT00025292,CUST017590,2026-02-25,General Question,Phone,High,6.42,Yes,3,No
TKT00023543,CUST006938,2026-06-30,Account Access,Help Center,Low,22.79,Yes,3,No
TKT00019911,CUST040109,2025-01-31,General Question,Chat,Low,15.85,Yes,2,No
TKT00033607,CUST009945,2025-11-20,General Question,Chat,Low,2.99,Yes,5,Yes
TKT00033517,CUST038015,2026-06-07,Payment Failure,Chat,High,4.93,Yes,4,Yes
TKT00006184,CUST004157,2026-02-20,Membership Billing,Phone,Medium,10.49,Yes,4,No
TKT00023973,CUST028996,2025-09-26,General Question,Help Center,High,6.19,Yes,3,No
TKT00003071,CUST043683,2026-06-17,Delivery Problem,Chat,Medium,12.15,Yes,3,Yes
TKT00028822,CUST018607,2026-06-29,Refund Request,Phone,Low,8.8,Yes,5,No
TKT00027775,CUST042245,2026-05-26,Cancellation Request,Social Media,High,3.29,Yes,3,No
TKT00012037,CUST016130,2026-06-03,General Question,Chat,Low,5.52,Yes,4,No
TKT00013835,CUST033089,2026-01-08,General Question,Chat,Medium,9.27,Yes,5,No
TKT00021388,CUST018939,2026-02-14,Cancellation Request,Chat,High,5.04,Yes,3,No
TKT00027658,CUST020621,2025-12-02,Prime Video Issue,Email,High,5.53,Yes,4,No
TKT00022497,CUST024404,2026-04-28,Membership Billing,Phone,Medium,12.26,Yes,3,No
TKT00023505,CUST035809,2026-06-16,Refund Request,Help Center,Medium,4.88,Yes,4,No
TKT00030353,CUST014102,2026-06-22,Delivery Problem,Help Center,High,2.12,Yes,4,No
TKT00028599,CUST038619,2026-06-08,Cancellation Request,Chat,Medium,7.9,Yes,5,No
TKT00034319,CUST047451,2025-05-24,Membership Billing,Email,Medium,17.24,Yes,2,No
TKT00003124,CUST044032,2024-11-11,Refund Request,Chat,High,8.9,Yes,3,No
TKT00011651,CUST038425,2026-04-01,Refund Request,Chat,Medium,,No,,No
TKT00002045,CUST039966,2025-09-15,Account Access,Phone,High,14.49,Yes,3,No
TKT00004776,CUST031486,2026-05-12,Account Access,Email,Low,4.26,Yes,5,No
TKT00010678,CUST045129,2026-04-20,Membership Billing,Help Center,Low,12.09,Yes,4,No
TKT00011037,CUST016705,2026-05-21,Delivery Problem,Phone,Medium,,No,,Yes
TKT00030655,CUST032423,2026-02-14,Membership Billing,Chat,Medium,65.08,Yes,3,No
TKT00029323,CUST005934,2026-05-01,Account Access,Help Center,Medium,16.46,Yes,3,No
TKT00014020,CUST014368,2026-06-13,Payment Failure,Chat,Low,7.26,Yes,4,No
TKT00027652,CUST048993,2024-09-27,Prime Video Issue,Email,Medium,27.78,Yes,2,No
TKT00023295,CUST048778,2025-09-02,General Question,Phone,Medium,16.75,Yes,3,No
TKT00013103,CUST034837,2026-06-11,Delivery Problem,Phone,Low,10.65,Yes,3,No
TKT00008497,CUST047348,2026-05-08,Membership Billing,Email,Medium,10.98,Yes,4,Yes
TKT00034709,CUST002525,2025-10-02,General Question,Help Center,High,6.26,Yes,3,No
TKT00026661,CUST014018,2025-06-01,Delivery Problem,Chat,Medium,14.0,Yes,3,Yes
TKT00007537,CUST036695,2026-02-15,Prime Video Issue,Chat,Medium,4.29,Yes,3,No
TKT00007901,CUST040401,2026-06-18,Membership Billing,Social Media,Low,9.32,Yes,3,Yes
TKT00012911,CUST029167,2026-06-28,Account Access,Email,High,15.62,Yes,4,No
TKT00017232,CUST047406,2026-04-05,Payment Failure,Phone,Medium,14.63,Yes,3,No
TKT00018240,CUST004707,2026-04-12,Prime Video Issue,Email,Medium,9.62,Yes,3,No
TKT00003799,CUST008419,2026-01-24,General Question,Chat,Medium,7.61,Yes,5,Yes
TKT00022050,CUST004741,2026-02-03,Delivery Problem,Help Center,Low,,No,,Yes
TKT00024435,CUST012862,2025-07-27,Payment Failure,Phone,High,8.5,Yes,5,No
TKT00016561,CUST002551,2026-02-17,Membership Billing,Help Center,High,5.0,Yes,4,No
TKT00034023,CUST048077,2026-06-11,Prime Video Issue,Chat,High,7.33,Yes,4,No
TKT00011420,CUST003246,2025-09-06,Refund Request,Phone,Low,9.7,Yes,3,No
TKT00017503,CUST042066,2026-02-08,Account Access,Social Media,Medium,15.81,Yes,3,No
TKT00030580,CUST000402,2024-12-25,General Question,Chat,Medium,2.42,Yes,5,No
TKT00023410,CUST004396,2026-03-24,Refund Request,Help Center,Low,,No,,No
TKT00002300,CUST027921,2026-05-12,Membership Billing,Help Center,Medium,6.35,Yes,5,No
TKT00020189,CUST006333,2026-06-21,Cancellation Request,Phone,High,6.27,Yes,4,Yes
TKT00007401,CUST018858,2026-04-01,Cancellation Request,Help Center,Low,16.31,Yes,3,No
TKT00034293,CUST023447,2025-08-07,Delivery Problem,Chat,High,7.41,Yes,4,No
TKT00012440,CUST039924,2026-06-13,payment failure,Help Center,Medium,12.7,Yes,3,No
TKT00018719,CUST048340,2026-06-06,Membership Billing,Chat,Low,40.95,Yes,4,No
TKT00002736,CUST017804,2025-04-30,Refund Request,Phone,High,6.0,Yes,4,No
TKT00004805,CUST022903,2026-06-16,Prime Video Issue,Phone,High,12.27,Yes,4,No
TKT00010051,CUST015332,2025-01-05,Delivery Problem,Email,Low,21.34,Yes,3,Yes
TKT00009504,CUST003709,2026-03-27,Prime Video Issue,Phone,High,3.51,Yes,3,No
TKT00011197,CUST003261,2024-12-18,Refund Request,Help Center,Medium,14.47,Yes,4,No
TKT00004546,CUST010435,2025-11-18,Membership Billing,Chat,High,9.24,Yes,3,Yes
TKT00006455,CUST025606,2026-03-25,Cancellation Request,Phone,Critical,9.07,Yes,4,Yes
TKT00014941,CUST004852,2025-08-17,Prime Video Issue,Email,Low,25.52,Yes,3,No
TKT00014950,CUST041272,2025-12-24,General Question,Social Media,Medium,11.19,Yes,4,No
TKT00023284,CUST024820,2026-05-15,Delivery Problem,Phone,Low,8.25,Yes,4,No
TKT00026404,CUST001297,2026-03-06,Account Access,Help Center,Low,,No,,No
TKT00012214,CUST033231,2025-03-31,Prime Video Issue,Help Center,Medium,,No,,Yes
TKT00027234,CUST025961,2026-05-07,Prime Video Issue,Help Center,High,6.92,Yes,3,Yes
TKT00025361,CUST004111,2025-05-24,Delivery Problem,Chat,Low,5.4,Yes,5,No
TKT00015279,CUST029281,2026-05-30,Refund Request,Chat,High,5.27,Yes,4,No
TKT00001950,CUST025840,2025-12-20,General Question,Help Center,Medium,7.56,Yes,4,No
TKT00025716,CUST039712,2025-10-02,General Question,Phone,Medium,7.38,Yes,4,No
TKT00017067,CUST022966,2024-08-10,Refund Request,Phone,Medium,13.57,Yes,3,No
TKT00012967,CUST021196,2025-03-03,Cancellation Request,Phone,High,4.98,Yes,3,No
TKT00024953,CUST007749,2025-05-18,Refund Request,Help Center,Medium,1.46,Yes,4,No
TKT00009026,CUST024488,2025-02-05,General Question,Phone,Medium,32.59,Yes,3,No
TKT00017653,CUST025595,2024-11-26,Prime Video Issue,Chat,Medium,7.16,Yes,2,No
TKT00026258,CUST007651,2025-11-18,Prime Video Issue,Email,Medium,5.28,Yes,4,No
TKT00010491,CUST026983,2026-02-09,Membership Billing,Social Media,Medium,3.09,Yes,3,No
TKT00007253,CUST016062,2026-05-17,Delivery Problem,Email,Medium,10.27,Yes,4,No
TKT00014049,CUST021505,2026-05-08,Delivery Problem,Help Center,Low,41.62,Yes,5,No
TKT00014546,CUST043820,2025-11-22,Membership Billing,Social Media,Medium,8.33,Yes,3,No
TKT00032272,CUST038328,2025-09-14,Prime Video Issue,Chat,,6.83,Yes,4,No
TKT00018946,CUST009545,2025-04-04,Membership Billing,Phone,Low,14.5,Yes,3,No
TKT00009606,CUST047227,2025-06-25,Membership Billing,Chat,High,10.03,Yes,5,No
TKT00001142,CUST044740,2025-12-01,Prime Video Issue,Email,Low,9.21,Yes,3,Yes
TKT00002609,CUST011093,2025-03-15,Delivery Problem,Chat,High,,No,,Yes
TKT00007133,CUST018702,2025-05-25,Cancellation Request,Social Media,Medium,5.49,Yes,3,No
TKT00011981,CUST041304,2026-06-27,Prime Video Issue,Phone,Low,14.2,Yes,4,No
TKT00029836,CUST008446,2026-06-06,General Question,Help Center,Medium,5.64,Yes,4,No
TKT00033959,CUST035114,2026-04-23,Refund Request,Phone,Low,,No,,Yes
TKT00022013,CUST028403,2026-01-30,Membership Billing,Chat,High,5.82,Yes,4,No
TKT00019628,CUST021650,2024-08-28,General Question,Phone,Medium,,No,,Yes
TKT00021114,CUST035247,2026-01-17,Prime Video Issue,Email,High,8.92,Yes,2,No
TKT00014142,CUST016062,2026-01-14,Refund Request,Email,Medium,3.47,Yes,4,No
TKT00000693,CUST047585,2026-02-19,Refund Request,Social Media,High,5.23,Yes,4,No
TKT00015357,CUST028856,2025-07-14,Account Access,Help Center,High,4.11,Yes,3,No
TKT00009199,CUST004392,2026-06-17,Prime Video Issue,Chat,Low,5.72,Yes,5,No
TKT00025515,CUST015754,2026-06-20,Membership Billing,Phone,Medium,12.43,Yes,4,Yes
TKT00001194,CUST044785,2026-06-27,Membership Billing,Help Center,High,16.46,Yes,4,No
TKT00006324,CUST046048,2026-04-11,Prime Video Issue,Chat,Medium,1.3,Yes,4,No
TKT00012606,CUST002344,2026-03-07,Cancellation Request,Chat,Medium,7.74,Yes,3,No
TKT00031549,CUST009323,2025-09-18,Delivery Problem,Chat,Low,6.1,Yes,4,No
TKT00019620,CUST033060,2025-11-02,Membership Billing,Chat,High,6.5,Yes,4,No
TKT00018768,CUST015072,2025-12-03,General Question,Chat,Medium,1.57,Yes,5,No
TKT00006254,CUST033337,2025-09-20,Delivery Problem,Email,Medium,47.52,Yes,3,No
TKT00033971,CUST028023,2025-01-07,Payment Failure,Chat,Low,15.07,Yes,3,Yes
TKT00032142,CUST002760,2025-07-17,Payment Failure,Chat,Medium,9.43,Yes,3,No
TKT00028793,CUST012865,2026-03-15,Prime Video Issue,Phone,High,5.36,Yes,4,No
TKT00034966,CUST039491,2025-10-21,Membership Billing,Help Center,Medium,10.09,Yes,4,No
TKT00007711,CUST007276,2026-04-20,Prime Video Issue,Chat,Medium,11.62,Yes,4,No
TKT00013860,CUST002275,2026-05-11,Delivery Problem,Social Media,Low,5.83,Yes,3,No
TKT00011315,CUST024875,2026-02-27,General Question,Help Center,Low,55.7,Yes,3,No
TKT00000331,CUST005977,2024-12-15,Cancellation Request,Phone,High,4.4,Yes,3,No
TKT00030290,CUST034580,2026-05-16,Delivery Problem,Email,Low,4.51,Yes,4,No
TKT00034723,CUST011823,2026-01-13,Prime Video Issue,Chat,Medium,9.84,Yes,4,No
TKT00026489,CUST017089,2025-11-05,Membership Billing,Chat,Low,16.53,Yes,3,No
TKT00010728,CUST012343,2025-10-10,Delivery Problem,Email,High,2.46,Yes,4,No
TKT00021190,CUST038336,2025-07-09,General Question,Chat,High,10.23,Yes,4,Yes
TKT00034939,CUST042754,2026-03-27,Membership Billing,Social Media,Medium,12.81,Yes,3,No
TKT00006335,CUST002231,2026-01-29,Account Access,Chat,High,11.05,Yes,4,No
TKT00024380,CUST036518,2025-12-05,Delivery Problem,Email,Low,,No,,No
